222.61	-491.9		
222.62	-491.9		
222.63	-491.9		
222.64	-491.9		
222.65	-491.9		
222.66	-491.9		
222.67	-491.9		
222.68	-491.9		
222.69	-491.9		
222.7	-491.9		
222.71	-491.9		
222.72	-491.9		
222.73	-491.9		
222.74	-491.9		
222.75	-491.9		
222.76	-491.9		
222.77	-491.9		
222.78	-491.9		
222.79	-491.9		
222.8	-491.9		
222.81	-491.9		
222.82	-491.9		
222.83	-491.9		
222.84	-491.9		
222.85	-491.9		
222.86	-491.9		
222.87	-491.9		
222.88	-491.9		
222.89	-491.9		
222.9	-491.9		
222.91	-491.9		
222.92	-491.9		
222.93	-491.9		
222.94	-491.9		
222.95	-491.9		
222.96	-491.9		
222.97	-491.9		
222.98	-491.9		
222.99	-491.9		
223	-491.9		
223.01	-491.9		
223.02	-491.9		
223.03	-491.9		
223.04	-492		
223.05	-492		
223.06	-492		
223.07	-492		
223.08	-492		
223.09	-492		
223.1	-492.1		
223.11	-492.1		
223.12	-492.1		
223.13	-492.1		
223.14	-492.1		
223.15	-492.2		
223.16	-492.2		
223.17	-492.2		
223.18	-492.2		
223.19	-492.2		
223.2	-492.2		
223.21	-492.3		
223.22	-492.3		
223.23	-492.3		
223.24	-492.3		
223.25	-492.3		
223.26	-492.3		
223.27	-492.3		
223.28	-492.3		
223.29	-492.3		
223.3	-492.3		
223.31	-492.3		
223.32	-492.4		
223.33	-492.4		
223.34	-492.4		
223.35	-492.4		
223.36	-492.4		
223.37	-492.4		
223.38	-492.4		
223.39	-492.4		
223.4	-492.4		
223.41	-492.4		
223.42	-492.4		
223.43	-492.4		
223.44	-492.4		
223.45	-492.4		
223.46	-492.4		
223.47	-492.4		
223.48	-492.4		
223.49	-492.4		
223.5	-492.4		
223.51	-492.4		
223.52	-492.4		
223.53	-492.4		
223.54	-492.4		
223.55	-492.4		
223.56	-492.4		
223.57	-492.3		
223.58	-492.3		
223.59	-492.3		
223.6	-492.3		
223.61	-492.3		
223.62	-492.3		
223.63	-492.3		
223.64	-492.3		
223.65	-492.3		
223.66	-492.3		
223.67	-492.3		
223.68	-492.3		
223.69	-492.3		
223.7	-492.3		
223.71	-492.3		
223.72	-492.3		
223.73	-492.3		
223.74	-492.3		
223.75	-492.3		
223.76	-492.3		
223.77	-492.3		
223.78	-492.3		
223.79	-492.3		
223.8	-492.3		
223.81	-492.3		
223.82	-492.3		
223.83	-492.3		
223.84	-492.3		
223.85	-492.3		
223.86	-492.3		
223.87	-492.3		
223.88	-492.3		
223.89	-492.3		
223.9	-492.3		
223.91	-492.3		
223.92	-492.3		
223.93	-492.3		
223.94	-492.4		
223.95	-492.4		
223.96	-492.4		
223.97	-492.4		
223.98	-492.4		
223.99	-492.4		
224	-492.4		
224.01	-492.4		
224.02	-492.4		
224.03	-492.4		
224.04	-492.4		
224.05	-492.4		
224.06	-492.4		
224.07	-492.4		
224.08	-492.4		
224.09	-492.4		
224.1	-492.4		
224.11	-492.4		
224.12	-492.4		
224.13	-492.5		
224.14	-492.5		
224.15	-492.5		
224.16	-492.5		
224.17	-492.5		
224.18	-492.5		
224.19	-492.5		
224.2	-492.5		
224.21	-492.5		
224.22	-492.5		
224.23	-492.5		
224.24	-492.5		
224.25	-492.5		
224.26	-492.5		
224.27	-492.5		
224.28	-492.5		
224.29	-492.5		
224.3	-492.5		
224.31	-492.5		
224.32	-492.5		
224.33	-492.5		
224.34	-492.5		
224.35	-492.5		
224.36	-492.6		
224.37	-492.6		
224.38	-492.6		
224.39	-492.6		
224.4	-492.6		
224.41	-492.6		
224.42	-492.6		
224.43	-492.6		
224.44	-492.6		
224.45	-492.6		
224.46	-492.6		
224.47	-492.6		
224.48	-492.6		
224.49	-492.6		
224.5	-492.6		
224.51	-492.6		
224.52	-492.6		
224.53	-492.6		
224.54	-492.6		
224.55	-492.6		
224.56	-492.6		
224.57	-492.6		
224.58	-492.6		
224.59	-492.6		
224.6	-492.6		
224.61	-492.6		
224.62	-492.6		
224.63	-492.7		
224.64	-492.7		
224.65	-492.7		
224.66	-492.7		
224.67	-492.7		
224.68	-492.7		
224.69	-492.7		
224.7	-492.7		
224.71	-492.7		
224.72	-492.7		
224.73	-492.7		
224.74	-492.7		
224.75	-492.7		
224.76	-492.7		
224.77	-492.7		
224.78	-492.7		
224.79	-492.7		
224.8	-492.7		
224.81	-492.7		
224.82	-492.7		
224.83	-492.7		
224.84	-492.7		
224.85	-492.7		
224.86	-492.7		
224.87	-492.7		
224.88	-492.7		
224.89	-492.7		
224.9	-492.8		
224.91	-492.8		
224.92	-492.8		
224.93	-492.8		
224.94	-492.8		
224.95	-492.8		
224.96	-492.8		
224.97	-492.8		
224.98	-492.8		
224.99	-492.8		
225	-492.8		
225.01	-492.8		
225.02	-492.8		
225.03	-492.8		
225.04	-492.8		
225.05	-492.8		
225.06	-492.8		
225.07	-492.8		
225.08	-492.8		
225.09	-492.8		
225.1	-492.8		
225.11	-492.8		
225.12	-492.8		
225.13	-492.8		
225.14	-492.8		
225.15	-492.8		
225.16	-492.8		
225.17	-492.8		
225.18	-492.8		
225.19	-492.8		
225.2	-492.8		
225.21	-492.8		
225.22	-492.8		
225.23	-492.8		
225.24	-492.8		
225.25	-492.8		
225.26	-492.8		
225.27	-492.8		
225.28	-492.8		
225.29	-492.8		
225.3	-492.9		
225.31	-492.9		
225.32	-492.9		
225.33	-492.9		
225.34	-492.9		
225.35	-492.9		
225.36	-492.9		
225.37	-492.9		
225.38	-492.9		
225.39	-492.9		
225.4	-492.9		
225.41	-492.9		
225.42	-492.9		
225.43	-492.9		
225.44	-492.9		
225.45	-492.9		
225.46	-492.9		
225.47	-492.9		
225.48	-492.9		
225.49	-492.9		
225.5	-492.9		
225.51	-492.9		
225.52	-492.9		
225.53	-492.9		
225.54	-493		
225.55	-493		
225.56	-493		
225.57	-493		
225.58	-493		
225.59	-493		
225.6	-493		
225.61	-493		
225.62	-493		
225.63	-493		
225.64	-493		
225.65	-493		
225.66	-493		
225.67	-493		
225.68	-493		
225.69	-493		
225.7	-493		
225.71	-493		
225.72	-493		
225.73	-493		
225.74	-493		
225.75	-493		
225.76	-493		
225.77	-493		
225.78	-493		
225.79	-493		
225.8	-493		
225.81	-493		
225.82	-493		
225.83	-493.1		
225.84	-493.1		
225.85	-493.1		
225.86	-493.1		
225.87	-493.1		
225.88	-493.1		
225.89	-493.1		
225.9	-493.1		
225.91	-493.1		
225.92	-493.1		
225.93	-493.1		
225.94	-493.1		
225.95	-493.1		
225.96	-493.1		
225.97	-493.1		
225.98	-493.1		
225.99	-493.1		
226	-493.1		
226.01	-493.1		
226.02	-493.1		
226.03	-493.1		
226.04	-493.1		
226.05	-493.1		
226.06	-493.1		
226.07	-493.1		
226.08	-493.1		
226.09	-493.1		
226.1	-493.1		
226.11	-493.1		
226.12	-493.1		
226.13	-493.1		
226.14	-493.1		
226.15	-493.1		
226.16	-493.1		
226.17	-493.1		
226.18	-493.1		
226.19	-493.1		
226.2	-493.2		
226.21	-493.2		
226.22	-493.2		
226.23	-493.2		
226.24	-493.2		
226.25	-493.2		
226.26	-493.2		
226.27	-493.2		
226.28	-493.2		
226.29	-493.2		
226.3	-493.2		
226.31	-493.2		
226.32	-493.2		
226.33	-493.2		
226.34	-493.2		
226.35	-493.2		
226.36	-493.2		
226.37	-493.2		
226.38	-493.2		
226.39	-493.2		
226.4	-493.2		
226.41	-493.2		
226.42	-493.2		
226.43	-493.2		
226.44	-493.2		
226.45	-493.2		
226.46	-493.2		
226.47	-493.2		
226.48	-493.2		
226.49	-493.2		
226.5	-493.2		
226.51	-493.2		
226.52	-493.2		
226.53	-493.3		
226.54	-493.3		
226.55	-493.3		
226.56	-493.3		
226.57	-493.3		
226.58	-493.3		
226.59	-493.3		
226.6	-493.3		
226.61	-493.3		
226.62	-493.3		
226.63	-493.3		
226.64	-493.3		
226.65	-493.3		
226.66	-493.3		
226.67	-493.3		
226.68	-493.3		
226.69	-493.3		
226.7	-493.3		
226.71	-493.3		
226.72	-493.3		
226.73	-493.3		
226.74	-493.3		
226.75	-493.3		
226.76	-493.3		
226.77	-493.3		
226.78	-493.3		
226.79	-493.3		
226.8	-493.3		
226.81	-493.3		
226.82	-493.4		
226.83	-493.4		
226.84	-493.4		
226.85	-493.4		
226.86	-493.4		
226.87	-493.4		
226.88	-493.4		
226.89	-493.4		
226.9	-493.4		
226.91	-493.4		
226.92	-493.4		
226.93	-493.4		
226.94	-493.4		
226.95	-493.4		
226.96	-493.4		
226.97	-493.4		
226.98	-493.4		
226.99	-493.4		
227	-493.4		
227.01	-493.4		
227.02	-493.4		
227.03	-493.4		
227.04	-493.4		
227.05	-493.4		
227.06	-493.4		
227.07	-493.4		
227.08	-493.4		
227.09	-493.4		
227.1	-493.4		
227.11	-493.4		
227.12	-493.4		
227.13	-493.4		
227.14	-493.4		
227.15	-493.4		
227.16	-493.4		
227.17	-493.4		
227.18	-493.4		
227.19	-493.4		
227.2	-493.4		
227.21	-493.4		
227.22	-493.4		
227.23	-493.4		
227.24	-493.4		
227.25	-493.4		
227.26	-493.4		
227.27	-493.4		
227.28	-493.4		
227.29	-493.4		
227.3	-493.4		
227.31	-493.4		
227.32	-493.4		
227.33	-493.4		
227.34	-493.4		
227.35	-493.4		
227.36	-493.4		
227.37	-493.4		
227.38	-493.4		
227.39	-493.4		
227.4	-493.4		
227.41	-493.4		
227.42	-493.4		
227.43	-493.4		
227.44	-493.4		
227.45	-493.4		
227.46	-493.4		
227.47	-493.4		
227.48	-493.4		
227.49	-493.4		
227.5	-493.4		
227.51	-493.4		
227.52	-493.4		
227.53	-493.4		
227.54	-493.4		
227.55	-493.4		
227.56	-493.4		
227.57	-493.4		
227.58	-493.4		
227.59	-493.5		
227.6	-493.5		
227.61	-493.5		
227.62	-493.5		
227.63	-493.5		
227.64	-493.5		
227.65	-493.5		
227.66	-493.5		
227.67	-493.5		
227.68	-493.5		
227.69	-493.5		
227.7	-493.5		
227.71	-493.5		
227.72	-493.5		
227.73	-493.5		
227.74	-493.6		
227.75	-493.6		
227.76	-493.6		
227.77	-493.6		
227.78	-493.6		
227.79	-493.6		
227.8	-493.6		
227.81	-493.6		
227.82	-493.6		
227.83	-493.6		
227.84	-493.6		
227.85	-493.6		
227.86	-493.6		
227.87	-493.7		
227.88	-493.7		
227.89	-493.7		
227.9	-493.7		
227.91	-493.7		
227.92	-493.7		
227.93	-493.7		
227.94	-493.7		
227.95	-493.7		
227.96	-493.7		
227.97	-493.7		
227.98	-493.7		
227.99	-493.7		
228	-493.7		
228.01	-493.7		
228.02	-493.7		
228.03	-493.7		
228.04	-493.7		
228.05	-493.7		
228.06	-493.7		
228.07	-493.7		
228.08	-493.7		
228.09	-493.7		
228.1	-493.7		
228.11	-493.7		
228.12	-493.7		
228.13	-493.7		
228.14	-493.7		
228.15	-493.7		
228.16	-493.7		
228.17	-493.6		
228.18	-493.6		
228.19	-493.6		
228.2	-493.6		
228.21	-493.6		
228.22	-493.5		
228.23	-493.5		
228.24	-493.5		
228.25	-493.5		
228.26	-493.4		
228.27	-493.4		
228.28	-493.4		
228.29	-493.3		
228.3	-493.3		
228.31	-493.3		
228.32	-493.2		
228.33	-493.2		
228.34	-493.1		
228.35	-493.1		
228.36	-493		
228.37	-492.9		
228.38	-492.9		
228.39	-492.8		
228.4	-492.8		
228.41	-492.7		
228.42	-492.6		
228.43	-492.5		
228.44	-492.4		
228.45	-492.3		
228.46	-492.3		
228.47	-492.2		
228.48	-492.1		
228.49	-492		
228.5	-491.9		
228.51	-491.8		
228.52	-491.7		
228.53	-491.6		
228.54	-491.5		
228.55	-491.4		
228.56	-491.3		
228.57	-491.2		
228.58	-491.1		
228.59	-491.1		
228.6	-491		
228.61	-490.9		
228.62	-490.8		
228.63	-490.6		
228.64	-490.3		
228.65	-489.9		
228.66	-489.2		
228.67	-488.1		
228.68	-486.6		
228.69	-484.6		
228.7	-481.9		
228.71	-478.6		
228.72	-474.5		
228.73	-469.5		
228.74	-463.8		
228.75	-457.1		
228.76	-449.5		
228.77	-441		
228.78	-431.5		
228.79	-421.1		
228.8	-409.7		
228.81	-397.5		
228.82	-384.4		
228.83	-370.4		
228.84	-355.7		
228.85	-340.3		
228.86	-324.1		
228.87	-307.3		
228.88	-290		
228.89	-272.3		
228.9	-254		
228.91	-235.4		
228.92	-216.6		
228.93	-197.5		
228.94	-178.3		
228.95	-159		
228.96	-139.7		
228.97	-120.4		
228.98	-101.2		
228.99	-82.2		
229	-63.4		
229.01	-44.9		
229.02	-26.7		
229.03	-8.8		
229.04	8.6		
229.05	25.6		
229.06	42.1		
229.07	58.2		
229.08	73.7		
229.09	88.6		
229.1	103		
229.11	116.9		
229.12	130.1		
229.13	142.8		
229.14	154.8		
229.15	166.3		
229.16	177.1		
229.17	187.3		
229.18	197		
229.19	206		
229.2	214.5		
229.21	222.4		
229.22	229.8		
229.23	236.6		
229.24	242.9		
229.25	248.7		
229.26	254		
229.27	258.8		
229.28	263.3		
229.29	267.2		
229.3	270.8		
229.31	273.9		
229.32	276.7		
229.33	279.1		
229.34	281.2		
229.35	283		
229.36	284.5		
229.37	285.8		
229.38	286.7		
229.39	287.5		
229.4	288		
229.41	288.3		
229.42	288.5		
229.43	288.5		
229.44	288.3		
229.45	288		
229.46	287.6		
229.47	287.1		
229.48	286.5		
229.49	285.8		
229.5	285		
229.51	284.2		
229.52	283.3		
229.53	282.4		
229.54	281.4		
229.55	280.4		
229.56	279.4		
229.57	278.4		
229.58	277.4		
229.59	276.4		
229.6	275.4		
229.61	274.4		
229.62	273.5		
229.63	272.5		
229.64	271.6		
229.65	270.7		
229.66	269.8		
229.67	269		
229.68	268.2		
229.69	267.4		
229.7	266.6		
229.71	265.9		
229.72	265.2		
229.73	264.6		
229.74	264		
229.75	263.4		
229.76	262.8		
229.77	262.3		
229.78	261.8		
229.79	261.4		
229.8	261		
229.81	260.6		
229.82	260.3		
229.83	259.9		
229.84	259.6		
229.85	259.4		
229.86	259.1		
229.87	258.9		
229.88	258.7		
229.89	258.5		
229.9	258.4		
229.91	258.3		
229.92	258.1		
229.93	258		
229.94	257.9		
229.95	257.9		
229.96	257.8		
229.97	257.8		
229.98	257.8		
229.99	257.7		
230	257.7		
230.01	257.7		
230.02	257.7		
230.03	257.8		
230.04	257.8		
230.05	257.8		
230.06	257.8		
230.07	257.9		
230.08	257.9		
230.09	257.9		
230.1	258		
230.11	258.1		
230.12	258.1		
230.13	258.2		
230.14	258.2		
230.15	258.3		
230.16	258.3		
230.17	258.4		
230.18	258.4		
230.19	258.5		
230.2	258.5		
230.21	258.6		
230.22	258.6		
230.23	258.7		
230.24	258.7		
230.25	258.8		
230.26	258.8		
230.27	258.8		
230.28	258.8		
230.29	258.9		
230.3	258.9		
230.31	258.9		
230.32	259		
230.33	259		
230.34	259		
230.35	259.1		
230.36	259.1		
230.37	259.1		
230.38	259.1		
230.39	259.1		
230.4	259.1		
230.41	259.2		
230.42	259.2		
230.43	259.2		
230.44	259.2		
230.45	259.2		
230.46	259.2		
230.47	259.2		
230.48	259.2		
230.49	259.3		
230.5	259.3		
230.51	259.3		
230.52	259.3		
230.53	259.3		
230.54	259.3		
230.55	259.3		
230.56	259.3		
230.57	259.3		
230.58	259.3		
230.59	259.2		
230.6	259		
230.61	258.7		
230.62	258		
230.63	257.1		
230.64	255.6		
230.65	253.6		
230.66	251		
230.67	247.7		
230.68	243.7		
230.69	238.8		
230.7	233		
230.71	226.4		
230.72	218.8		
230.73	210.3		
230.74	200.8		
230.75	190.3		
230.76	179		
230.77	166.7		
230.78	153.6		
230.79	139.6		
230.8	124.8		
230.81	109.3		
230.82	93.1		
230.83	76.3		
230.84	58.9		
230.85	41		
230.86	22.8		
230.87	4.1		
230.88	-14.8		
230.89	-33.9		
230.9	-53.2		
230.91	-72.6		
230.92	-92		
230.93	-111.3		
230.94	-130.6		
230.95	-149.7		
230.96	-168.5		
230.97	-187.1		
230.98	-205.4		
230.99	-223.3		
231	-240.8		
231.01	-257.8		
231.02	-274.4		
231.03	-290.5		
231.04	-306.1		
231.05	-321.1		
231.06	-335.5		
231.07	-349.4		
231.08	-362.7		
231.09	-375.3		
231.1	-387.4		
231.11	-398.9		
231.12	-409.7		
231.13	-420		
231.14	-429.6		
231.15	-438.7		
231.16	-447.2		
231.17	-455.1		
231.18	-462.4		
231.19	-469.2		
231.2	-475.5		
231.21	-481.3		
231.22	-486.6		
231.23	-491.3		
231.24	-495.7		
231.25	-499.6		
231.26	-503.1		
231.27	-506.2		
231.28	-509		
231.29	-511.3		
231.3	-513.4		
231.31	-515.1		
231.32	-516.6		
231.33	-517.8		
231.34	-518.7		
231.35	-519.3		
231.36	-519.8		
231.37	-520.1		
231.38	-520.2		
231.39	-520.1		
231.4	-519.8		
231.41	-519.4		
231.42	-518.9		
231.43	-518.3		
231.44	-517.6		
231.45	-516.8		
231.46	-516		
231.47	-515		
231.48	-514.1		
231.49	-513		
231.5	-512		
231.51	-510.8		
231.52	-509.8		
231.53	-508.6		
231.54	-507.5		
231.55	-506.3		
231.56	-505.2		
231.57	-504		
231.58	-502.9		
231.59	-501.8		
231.6	-500.7		
231.61	-499.6		
231.62	-498.6		
231.63	-497.6		
231.64	-496.5		
231.65	-495.6		
231.66	-494.6		
231.67	-493.7		
231.68	-492.8		
231.69	-491.9		
231.7	-491.1		
231.71	-490.3		
231.72	-489.5		
231.73	-488.8		
231.74	-488.1		
231.75	-487.4		
231.76	-486.8		
231.77	-486.1		
231.78	-485.5		
231.79	-484.9		
231.8	-484.4		
231.81	-483.9		
231.82	-483.4		
231.83	-482.9		
231.84	-482.4		
231.85	-482		
231.86	-481.6		
231.87	-481.2		
231.88	-480.8		
231.89	-480.4		
231.9	-480		
231.91	-479.7		
231.92	-479.3		
231.93	-479		
231.94	-478.7		
231.95	-478.4		
231.96	-478.1		
231.97	-477.8		
231.98	-477.6		
231.99	-477.3		
232	-477.1		
232.01	-476.8		
232.02	-476.6		
232.03	-476.3		
232.04	-476.1		
232.05	-475.8		
232.06	-475.6		
232.07	-475.4		
232.08	-475.2		
232.09	-474.9		
232.1	-474.7		
232.11	-474.5		
232.12	-474.3		
232.13	-474.1		
232.14	-473.9		
232.15	-473.7		
232.16	-473.4		
232.17	-473.3		
232.18	-473		
232.19	-472.8		
232.2	-472.6		
232.21	-472.4		
232.22	-472.2		
232.23	-472		
232.24	-471.8		
232.25	-471.6		
232.26	-471.3		
232.27	-471.2		
232.28	-470.9		
232.29	-470.7		
232.3	-470.5		
232.31	-470.3		
232.32	-470.1		
232.33	-469.9		
232.34	-469.7		
232.35	-469.5		
232.36	-469.3		
232.37	-469		
232.38	-468.8		
232.39	-468.6		
232.4	-468.4		
232.41	-468.2		
232.42	-468		
232.43	-467.8		
232.44	-467.5		
232.45	-467.3		
232.46	-467.1		
232.47	-466.9		
232.48	-466.7		
232.49	-466.5		
232.5	-466.3		
232.51	-466.1		
232.52	-465.8		
232.53	-465.7		
232.54	-465.4		
232.55	-465.2		
232.56	-465		
232.57	-464.8		
232.58	-464.6		
232.59	-464.4		
232.6	-464.2		
232.61	-464		
232.62	-463.8		
232.63	-463.6		
232.64	-463.3		
232.65	-463.2		
232.66	-462.9		
232.67	-462.8		
232.68	-462.5		
232.69	-462.3		
232.7	-462.1		
232.71	-461.9		
232.72	-461.7		
232.73	-461.5		
232.74	-461.3		
232.75	-461.1		
232.76	-460.9		
232.77	-460.7		
232.78	-460.5		
232.79	-460.3		
232.8	-460.1		
232.81	-459.9		
232.82	-459.7		
232.83	-459.5		
232.84	-459.3		
232.85	-459.2		
232.86	-458.9		
232.87	-458.8		
232.88	-458.6		
232.89	-458.4		
232.9	-458.2		
232.91	-458		
232.92	-457.8		
232.93	-457.6		
232.94	-457.4		
232.95	-457.2		
232.96	-457		
232.97	-456.8		
232.98	-456.6		
232.99	-456.4		
233	-456.3		
233.01	-456		
233.02	-455.8		
233.03	-455.7		
233.04	-455.5		
233.05	-455.3		
233.06	-455.1		
233.07	-454.9		
233.08	-454.7		
233.09	-454.5		
233.1	-454.3		
233.11	-454.1		
233.12	-453.9		
233.13	-453.8		
233.14	-453.6		
233.15	-453.4		
233.16	-453.2		
233.17	-453		
233.18	-452.8		
233.19	-452.6		
233.2	-452.4		
233.21	-452.3		
233.22	-452		
233.23	-451.8		
233.24	-451.7		
233.25	-451.5		
233.26	-451.3		
233.27	-451.1		
233.28	-450.9		
233.29	-450.7		
233.3	-450.5		
233.31	-450.3		
233.32	-450.2		
233.33	-450		
233.34	-449.8		
233.35	-449.6		
233.36	-449.4		
233.37	-449.2		
233.38	-449		
233.39	-448.8		
233.4	-448.6		
233.41	-448.4		
233.42	-448.3		
233.43	-448.1		
233.44	-447.9		
233.45	-447.7		
233.46	-447.5		
233.47	-447.3		
233.48	-447.1		
233.49	-446.9		
233.5	-446.8		
233.51	-446.6		
233.52	-446.4		
233.53	-446.2		
233.54	-446		
233.55	-445.8		
233.56	-445.6		
233.57	-445.4		
233.58	-445.2		
233.59	-445		
233.6	-444.8		
233.61	-444.7		
233.62	-444.5		
233.63	-444.3		
233.64	-444.1		
233.65	-443.9		
233.66	-443.7		
233.67	-443.5		
233.68	-443.3		
233.69	-443.2		
233.7	-443		
233.71	-442.8		
233.72	-442.6		
233.73	-442.4		
233.74	-442.2		
233.75	-442		
233.76	-441.8		
233.77	-441.7		
233.78	-441.5		
233.79	-441.3		
233.8	-441.1		
233.81	-440.9		
233.82	-440.7		
233.83	-440.5		
233.84	-440.3		
233.85	-440.1		
233.86	-439.9		
233.87	-439.8		
233.88	-439.6		
233.89	-439.4		
233.9	-439.2		
233.91	-439		
233.92	-438.8		
233.93	-438.6		
233.94	-438.4		
233.95	-438.3		
233.96	-438.1		
233.97	-437.9		
233.98	-437.7		
233.99	-437.5		
234	-437.3		
234.01	-437.1		
234.02	-436.9		
234.03	-436.7		
234.04	-436.5		
234.05	-436.3		
234.06	-436.2		
234.07	-436		
234.08	-435.8		
234.09	-435.6		
234.1	-435.4		
234.11	-435.2		
234.12	-435		
234.13	-434.8		
234.14	-434.7		
234.15	-434.5		
234.16	-434.3		
234.17	-434.1		
234.18	-433.9		
234.19	-433.7		
234.2	-433.5		
234.21	-433.3		
234.22	-433.2		
234.23	-433		
234.24	-432.8		
234.25	-432.6		
234.26	-432.4		
234.27	-432.2		
234.28	-432		
234.29	-431.9		
234.3	-431.7		
234.31	-431.5		
234.32	-431.3		
234.33	-431.1		
234.34	-430.9		
234.35	-430.8		
234.36	-430.6		
234.37	-430.4		
234.38	-430.2		
234.39	-430		
234.4	-429.8		
234.41	-429.7		
234.42	-429.5		
234.43	-429.3		
234.44	-429.1		
